game_id,title,description,mechanics,categories
100901,Flash Point: Fire Rescue,"The call comes in... &quot;911, what is your emergency?&quot;  On the other end is a panicked response of &quot;FIRE!&quot; Moments later you don the protective suits that will keep you alive, gather your equipment and rush to the scene of a blazing inferno. The team has only seconds to assess the situation and devise a plan of attack &ndash; then you spring into action like the trained professionals that you are. You must face your fears, never give up, and above all else work as a team because the fire is raging, the building is threatening to collapse, and lives are in danger.&#10;&#10;You must succeed. You are the brave men and women of fire rescue; people are depending on you. This is what you do every day.&#10;&#10;Flash Point: Fire Rescue is a cooperative game of fire rescue.&#10;&#10;There are two versions of game play in Flash Point, a basic game and expert game.&#10;In both variants, players are attempting to rescue 7 of 10 victims from a raging building fire.&#10;As the players attempt to rescue the victims, the fire spreads to other parts of the building, causing structural damage and possibly blocking off pathways through the building.  Each turn a player may spend action points to try to extinguish fires, move through the building, move victims out of the building or perform various special actions such as moving emergency vehicles.  If 4 victims perish in the blaze or the building collapses from taking too much structural damage, the players lose.  Otherwise, the players win instantly when they rescue a 7th victim.&#10;&#10;The expert variant included in the game adds thematic elements such as flash over, combustible materials, random setup, and variations on game difficulty from novice to heroic.  The game includes a double sided board with two different building plans and several expansion maps are available.&#10;&#10;","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Pick-up and Deliver', 'Simulation', 'Solo / Solitaire Game', 'Square Grid', 'Variable Player Powers']",['Adventure']
151347,Millennium Blades,"Millennium Blades is a CCG-Simulator -- A game in which you play as a group of friends who play the fictional CCG &quot;Millennium Blades&quot;.&#10;&#10;In this game you will build decks, play the meta, acquire valuable collections, crack open random boosters, and compete in tournaments for prizes and fame. The game takes you from Starter Deck to Regionals in about 2-3 hours.&#10;&#10;Multiple games can also be chained together to form a Campaign, going from Regionals to Nationals in game 2 and from Nationals to Worlds in game 3, with each game introducing ever more powerful cards and higher stakes, but also resetting the power of the game so that each player has a fair chance to win each 'season' of the campaign.&#10;&#10;The game draws heavily on Manga/Anime inspiration for its art, and parodies Magic: the Gathering, Yugioh, and many other collectible games.&#10;&#10;At its heart, it&rsquo;s a commodity trading game, except that instead of cubes or stocks, the things you&rsquo;ll be buying, selling, and speculating on are trading cards that can be used throughout the game in periodic tournaments. By trading wisely, playing the market, working together with friends, building collections, and winning tournaments, you&rsquo;ll secure points and become the Millennium Blades World Champion.&#10;&#10;The game features a system of card pods, where you will play with about 400 of the base game&rsquo;s 600 cards every game.&#10;&#10;","['Card Drafting', 'Commodity Speculation', 'Deck, Bag, and Pool Building', 'Hand Management', 'Set Collection', 'Simulation', 'Trading']","['Card Game', 'Real-time']"
15985,Blood Bowl: Living Rulebook,"Blood Bowl is the game of Rugby slash Football as imagined in a fantasy world of orcs, elves, beastmen and many other fantasy creatures. The game truly shines in a League format, where players gain experience and learn new skills as they play.&#10;&#10;The latest rules are now version 6.0. The biggest change is the new Inducement system that does an infinitely better job of balancing teams of different experience. All of the team rosters have also been tweaked, with the previous runaway leaders toned down to everyone else's level. And as a great benefit to teams feeling the need to start over after a first bad game, the Journeyman system ensures you will always have 11 players on the field.&#10;&#10;This game is a part of the Blood Bowl Series&#10;&#10;","['Dice Rolling', 'Grid Movement', 'Variable Player Powers']","['Collectible Components', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Miniatures', 'Sports']"
274960,Point Salad,"Point Salad is a fast and fun card drafting game for the whole family. There are over 100 ways to score points. Players may use a variety of strategies and every game of Point Salad is unique!&#10;&#10;Cards come in six different types of veggies, and the back of each card has a different scoring method. So for instance, one scoring method may award 2 points for every carrot you have, but deduct a point for every onion.  By drafting combinations of veggies and point cards that work for your strategy, you can amass the most points and win.&#10;&#10;&mdash;description from the publisher&#10;&#10;","['Card Drafting', 'Set Collection']",['Card Game']
128671,Spartacus: A Game of Blood and Treachery,"In Spartacus: A Game of Blood &amp; Treachery, an exciting game of twisted schemes and bloody combats inspired by the hit STARZ Original series, each player takes on the role of Dominus, head of a rising house in the ancient Roman city of Capua. Each house is competing for Influence to gain the favor of Rome. Through a combination of political schemes and glorious battles on the arena sands your house will rise in fame and stature. As Dominus, you have a variety of resources at your disposal. Guards protect you from schemes launched by rivals. Slaves run your household and earn gold. Gladiators compete to bring glory to themselves and influence to their Dominus.&#10;&#10;Three main phases occur in each game round of Spartacus: A Game of Blood &amp; Treachery.&#10;&#10;The Intrigue Phase is when players launch their Schemes, hoping to raise their fortunes while undermining their rivals.  Schemes and Reactions are represented by cards in the Intrigue Deck. Players wield their Influence to put their Schemes into play, often asking for (or bribing) another player&rsquo;s help in hatching the most complex plots.&#10;&#10;The Market Phase is when players buy, sell and trade Assets (Gladiators, Slaves, Equipment and Guards). Players also bid against each other to acquire new Assets at Auction. Wealth is not the only path to success as players bluff and bargain with each other to acquire the Assets they covet.&#10;&#10;The Arena Phase is when the bloody games are held. Gladiators from two rival Houses are pitted against each other in a brutal fight for glory. The spectacles of the games are represented by miniature combat on the arena board. Fighters pit their Attack, Defense and Speed dice against one another to determine the victor. All players seek to increase their fortunes by betting on the outcome of the gruesome conflict. Fighters who emerge from the arena victorious gain Favor and their Dominus gain Influence.&#10;&#10;The goal of the game is to become the most influential house in Capua, securing your family&rsquo;s power for years to come.  During the game, players will bribe, poison, betray, steal, blackmail, and undermine each other. Gold will change hands again and again to buy support, stay someone&rsquo;s hand or influence their decisions. Will you be the honorable player whose word is their bond or the treacherous schemer whose alliances change with the wind?&#10;&#10;&mdash;description from the publisher&#10;&#10;","['Auction/Bidding', 'Betting and Bluffing', 'Bribery', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Movement Points', 'Sudden Death Ending', 'Trading', 'Variable Player Powers']","['Ancient', 'Dice', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Negotiation']"
79828,A Few Acres of Snow,"A Few Acres of Snow is a two-player, deck-building game about the French and British conflict in North America.&#10;&#10;The card-play contains a focus on a deck-building mechanic similar to Dominion, each card will have multiple uses like card-driven game. The players have to choose only one aspect of the card to use when it is played. Each space captured by a player will add another card to the capturing player's deck.&#10;&#10;From the box description:&#10;&#10;A war fought at the edge of two mighty empires. For over one hundred and fifty years Britain and France were locked in a struggle for domination of North America. Thousands of miles from their homes, settlers and soldiers were faced with impenetrable forests, unpredictable American tribes, and formidable distances. Despite these obstacles they were able to engage in bitter warfare, with the British ultimately taking the prize of Quebec. A Few Acres of Snow is a two-player game that allows you to recreate this contest. You can change the course of history by your decisions.&#10;&#10;A Few Acres of Snow takes an innovative approach to the subject, using cards to represent locations and manpower. As the game progresses you add to your selection of cards, increasing the range of actions available to you. There are many strategies to be explored. How quickly should you build up your forces, do you employ Native Americans, what energy should be expended on your economy?&#10;&#10;The game is about more than just fighting &ndash; you must successfully colonize the land to have a chance.&#10;&#10;Online Play&#10;&#10;     Yucata (turn-based)&#10;&#10;&#10;","['Area Majority / Influence', 'Area Movement', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Point to Point Movement']","['Age of Reason', 'American Indian Wars', 'Card Game', 'Territory Building', 'Wargame']"
96913,Lancaster,"From the designer of Glen More comes a new title published by Queen Games: Lancaster.&#10;&#10;In 1413, the new king of England, Henry V of Lancaster, has ambitious plans: The unification of England and the conquest of the French crown! Each player takes the role of an ambitious aristocratic family. Who will be the best supporter of this young king, and the most powerful Lord of his time?&#10;&#10;In Lancaster, the players want to proceed from simply being a Lord to being the most powerful ally of the king. They may achieve this by developing their own knighthood, as well as by clever deployment of individual knights in the counties of England, at their own castle, and to conflicts with France. In parliament, they try to push laws from which they will benefit themselves most. The player with the most power points at the end of the game is the winner.&#10;&#10;Every turn, players send their knights to the different locations:&#10;&bull; Counties, where they compete with knights from other players for rewards and the favor of the nobles.&#10;&bull; The castle, to receive income or new knights.&#10;&bull; Into conflict with France, where all players combine their power and try to gain power points.&#10;&#10;In the counties, the strength of the knights is important, as you can remove the knight of another player by placing a knight of your own with higher strength in the same location.&#10;&#10;","['Area Majority / Influence', 'Auction/Bidding', 'Voting', 'Worker Placement', 'Worker Placement, Different Worker Types']",['Medieval']
27162,Kingsburg,"In Kingsburg, players are Lords sent from the King to administer frontier territories.&#10;&#10;The game takes place over five years, a total of 20 turns.  In every year, there are 3 production seasons for collecting resources, building structures, and training troops.  Every fourth turn is the winter, in which all the players must fight an invading army.  Each player must face the invaders, so this is not a cooperative game.&#10;&#10;The resources to build structures and train troops are collected by influencing the advisers in the King's Council.  Players place their influence dice on members of the Council. The player with the lowest influence dice sum will be the first one to choose where to spend his/her influence; this acts as a way of balancing poor dice rolling. Even with a very unlucky roll, a clever player can still come out from the Council with a good number of resources and/or soldiers.&#10;&#10;Each adviser on the King's Council will award different resources or allocate soldiers, victory points, and other advantages to the player who was able to influence him/her for the current turn.&#10;&#10;At the end of five years, the player who best developed his assigned territory and most pleased the King through the Council is the winner.&#10;&#10;Many alternate strategies are possible to win: will you go for the military way, disregarding economic and prestige buildings, or will you aim to complete the big Cathedral to please the King?   Will you use the Merchant's Guild to gain more influence in the Council, or will you go for balanced development?&#10;&#10;","['Dice Rolling', 'Worker Placement with Dice Workers']","['City Building', 'Dice', 'Fantasy', 'Medieval']"
34219,Biblios,"THE GAME CONCEPT&#10;You are an abbot of a medieval monastery competing with other abbots to amass the greatest library of sacred books. To do so, you need to have both the workers and resources to run a well-functioning scriptorium. To acquire workers and resources, you use a limited supply of donated gold. In addition, you must be on good terms with the powerful bishop, who can help you in your quest.&#10;&#10;OUTLINE OF GAME PLAY&#10;The object of the game is to score the most Victory Points. You win Victory Points by winning any of the 5 categories: Illuminators, Scribes, Manuscripts, Scrolls, and Supplies. You win a category by having the highest total number of workers (Scribes, Illuminators) or resources (Manuscripts, Scrolls, Supplies) in that category. This is determined by the numbers in the upper left corner on the cards. At the start of the game, each category is worth 3 Victory Points. As the game progresses, the values on the Value Board will change and some categories will become worth more or fewer Victory Points than others. The game is divided into 2 stages: a Donation stage and an Auction stage. During the Donation stage, players acquire free cards according to an established plan. In the Auction stage, players purchase cards in auction rounds. After the two stages, winners of each category are determined and Victory Points awarded. The player with the most Victory Points wins.&#10;&#10;GAME CHARACTERISTICS&#10;The game involves a good deal of strategic planning, some bluffing, and a little bit of luck. The rules are easy to understand, but you have to play it a few times to develop a playing strategy. It plays differently from 2-4 players, but each game is equally fun and challenging.&#10;&#10;","['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Card Drafting', 'Commodity Speculation', 'Hand Management', 'Set Collection']","['Card Game', 'Medieval', 'Religious']"
328871,Terraforming Mars: Ares Expedition,"Terraforming Mars: Ares Expedition is an engine-building game in which players control interplanetary corporations with the goal of making Mars habitable (and profitable).&#10;&#10;A new, stand-alone game inspired by Terraforming Mars featuring faster gameplay and over 200 beautifully illustrated cards!&#10;&#10;","['Cooperative Game', 'Follow', 'Hand Management', 'Income', 'Simultaneous Action Selection', 'Variable Player Powers']","['Card Game', 'Science Fiction']"
66362,Glen More,"Each player represents the leadership of a 17th century Scottish clan looking to expand its territory and its wealth. The success of your clan depends on your ability to make the correct decision at the opportune time, be it by establishing a new pasture for your livestock, growing grain for the production of whisky, selling your goods on the various markets, or investing in the cultivation of special places such as lochs and castles.&#10;&#10;Glen More offers a unique turn mechanism. Players take territory tiles from a rondel. Picking a tile has not only influence on the actions you get by the surrounding tiles in your territory, it also determines when you'll have your next turn (and how many turns you will have in the game). But having a lot of turns is not always the best strategy for a successful chieftain.&#10;&#10;Glen More is 6 in the Alea medium box series, and is rated a 4 on the alea complexity level.&#10;&#10;","['Commodity Speculation', 'Dice Rolling', 'Rondel', 'Set Collection', 'Tile Placement', 'Time Track', 'Track Movement']","['City Building', 'Economic', 'Farming']"
176396,Quadropolis,"Each player builds their own metropolis in Quadropolis (first announced as City Mania), but they're competing with one another for the shops, parks, public services and other structures to be placed in them.&#10;&#10;The game lasts four rounds, and in each round players first lay out tiles for the appropriate round at random on a 5x5 grid. Each player has four architects numbered 1-4 and on a turn, a player places an architect next to a row or column in the grid, claims the tile that's as far in as the number of the architect placed (e.g., the fourth tile in for architect #4), places that tile in the appropriately numbered row or column on the player's 4x4 city board, then claims any resources associated with the tile (inhabitants or energy).&#10;&#10;When a player takes a tile, a figure is placed in this now-empty space and the next player cannot place an architect in the same row or column where this tile was located. In addition, you can't place one architect on top of another, so each placement cuts off play options for you and everyone else later in the round. After all players have placed all four architects, the round ends, all remaining tiles are removed, and the tiles for the next round laid out.&#10;&#10;After four rounds, the game ends. Players can move the inhabitants and energy among their tiles at any point during the game to see how to maximize their score. At game end, they then score for each of the six types of buildings depending on how well they build their city &mdash; as long as they have activated the buildings with inhabitants or energy as required:&#10;&#10;&#10;    Residential buildings score depending on their height&#10;    Shops score depending on how many customers they have&#10;    Public services score depending on the number of districts in your city that have them&#10;    Parks score depending on the number of residential buildings next to them&#10;    Harbors score based on the longest row or column of activated harbors in the city&#10;    Factories score based on the number of adjacent shops and harbors&#10;&#10;&#10;Some buildings are worth victory points (VPs) on their own, and once players sum these values with what they've scored for each type of building in their city, whoever has the highest score wins.&#10;&#10;","['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement', 'Worker Placement, Different Worker Types']","['City Building', 'Environmental']"
11170,Heroscape Master Set: Rise of the Valkyrie,"This Fantasy Battle Board Game comes with dozens of painted plastic miniatures, each representing a warrior from a different era, and hex-based hard plastic terrain pieces which can be put together in many different ways. The warriors include 30 plastic figures, including World War II soldiers, futuristic robots, aliens, a T-Rex-riding orc, a large dragon, and many more.  Each hero or squad has its own card that details both movement and combat abilities.&#10;&#10;There are 2 large ruins and 85 tiles of terrain in the base game.  Some terrain tiles are large (up to 24 hexes) while others are small (1 hex).  There are water, sand, rock and grass tiles (in roughly increasing order).  Many different battlefields can be built by attaching and stacking the tiles.&#10;&#10;The rulebook features two games: a basic and a master version.  In the basic version (designed for younger players &lt; 8 years), characters move, attack, defend, and have range -- but there are no special powers and some other rules are minimized and/or eliminated.  The master game includes special powers, wounds, engagement rules, falling rules, and a few other additions.&#10;&#10;A battlefield/scenario book shows how to build five battlefields, layer by layer.  Each battlefield may have multiple scenarios, where the goals vary.  It can be opponent elimination, getting to a certain space, protecting a certain figure, or holding out for a certain number of turns.&#10;&#10;Each unit in the Master Set has a movement rating ranging from 4 to 8, which is the number of hexes it can move in a turn.  Moving up a level counts as a hex; moving down does not incur that penalty. Moving down more levels than your height when moving from one hex to another counts as falling and you might take damage --unless you are falling into water.&#10;&#10;Combat in the game is fairly straightforward.  You roll attack dice as listed on your unit's card (1 to 8 dice in the Master Set), and the opponent rolls defense dice equal to the number on their unit's card (1 to 9 dice).  Skulls rolled in excess of shields count as wounds (hero figures may have more than one Life).&#10;&#10;The master game uses a point system in which players alternate drafting cards until they reach the pre-assigned point value for the scenario.  It's possible to bring a &quot;pre-fab&quot; army to the battle in order to save time.&#10;&#10;The basic game is for two players. The master game is for 2 to 4 (and more) players.&#10;The game is eminently customizable, with many expansions which add more abilities, terrain, and options. There are also user-created maps, scenarios, custom units and advanced rules available online.&#10;&#10;HeroScape: Rise of the Valkyrie is the original master set for the HeroScape series of games.&#10;&#10;","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Three Dimensional Movement']","['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Science Fiction']"
192153,Pandemic: Reign of Cthulhu,"Beings of ancient evil, known as Old Ones, are threatening to break out of their cosmic prison and awake into the world. Everything you know and love could be destroyed by chaos and madness. Can you and your fellow investigators manage to find and seal every portal in time? Hurry before you lose yourself to insanity.&#10;&#10;In Pandemic: Reign of Cthulhu, you'll experience the classic Pandemic gameplay with an horrific twist that'll have you face twelve Old Ones, each threatening the world with their unique powers. As players take on the roles of investigators attempting to seal a series of portals before monsters of unspeakable horror pour into our world there is, of course, a high risk of the investigators losing their own minds.&#10;&#10;Instead of curing diseases like in the original Pandemic, players seal portals and shut down cults in the classic New England fictional towns of Arkham, Dunwich, Innsmouth, and Kingsport. Can you and your fellow investigators manage to find and seal every portal in time? Hurry before you lose yourself to insanity and the evil that lurks beneath your feet...&#10;&#10;Part of the Pandemic series.&#10;&#10;","['Action Points', 'Cooperative Game', 'Hand Management', 'Point to Point Movement', 'Set Collection', 'Trading', 'Variable Player Powers']","['Horror', 'Novel-based']"
285967,Ankh: Gods of Egypt,"Play as a god of ancient Egypt, competing to survive as society begins to forget the old ways, so that only you and your followers remain.&#10;&#10;Build caravans, summon monsters, and convert followers in your quest to reign supreme in Ankh: Gods of Egypt. Deities, monsters, and the people of ancient Egypt have been lovingly reimagined and interpreted in beautiful illustrations and detailed miniatures, and players will truly feel like gods as they shake the very foundations of Egypt. All gameplay in Ankh, including combat, is streamlined and non-random. Compete and win solely on your godly wits alone.&#10;&#10;&mdash;description from the publisher&#10;&#10;","['Action Retrieval', 'Alliances', 'Area Majority / Influence', 'Auction: Sealed Bid', 'Card Play Conflict Resolution', 'Grid Movement', 'Hexagon Grid', 'Kill Steal', 'Player Elimination', 'Race', 'Tech Trees / Tech Tracks', 'Variable Player Powers']","['Ancient', 'Miniatures', 'Mythology']"
92415,Skull,"Edited description from Bruno Faidutti's write-up of the game in his Ideal Game Library:&#10;&#10;Skull &amp; Roses is the quintessence of bluffing, a game in which everything is played in the players' heads. Each player plays a face-down card, then each player in turn adds one more card &ndash; until someone feels safe enough to state that he can turn a number of cards face up and get only roses. Other players can then overbid him, saying they can turn even more cards face up. The highest bidder must then turn that number of cards face up, starting with his own. If he shows only roses, he wins; if he reveals a skull, he loses, placing one of his cards out of play. Two successful challenges wins the game. Skull &amp; Roses is not a game of luck; it's a game of poker face and meeting eyes.&#10;&#10;Skull &amp; Roses Red features the same gameplay as Skull &amp; Roses, with the only change being alternate rules that allow each player to control two biker gangs. Both Skull &amp; Roses Red and Skull are playable on their own, with each game containing six different biker gangs. Each Skull or Skull &amp; Roses set can be combined with another to allow for games with more than six players.&#10;&#10;","['Auction/Bidding', 'Hand Management', 'Player Elimination']","['Bluffing', 'Card Game', 'Party Game']"
270844,Imperial Settlers: Empires of the North,"Imperial Settlers: Empires of the North is a new, standalone card game in the established Imperial Settlers universe, with players heading to the far north where three different factions live: Scotsmen, Inuits, and Vikings. Take on the role of leader, and make your faction into the best empire in the world!&#10;&#10;Choosing the faction is only the first step, though, as each faction can be played using one of the two separate and unique decks. Yes, in the base game, players will find six pre-constructed decks ready to use straight out of the box. Each one offers a completely different gameplay style!&#10;&#10;Develop your economy, deflect your opponent, and fight for dominance in the north. Learn new mechanisms, and experience a unique style of Imperial Settlers. Will you be able to create the most successful civilization in Imperial Settlers: Empires of the North?&#10;&#10;","['Hand Management', 'Take That', 'Variable Player Powers', 'Worker Placement']","['Ancient', 'Card Game', 'City Building', 'Civilization', 'Exploration', 'Nautical']"
18833,Lord of the Rings: The Confrontation,"This Deluxe Edition of Reiner Knizia&rsquo;s acclaimed Lord of the Rings: The Confrontation combines a superb craftsmanship with an exciting expansion for this award-winning game.&#10;&#10;The Confrontation is a two-player board game in which players take control of the forces of Sauron, seeking to find their master&rsquo;s ring, or the forces of the free peoples of Middle Earth seeking to destroy Sauron's ring in the fires of Mount Doom. One of the most acclaimed board games of recent years, The Confrontation allows players to control many of the famous characters of Tolkien's famous trilogy, while playing an intense 30-minute game that is a wonderful combination of bluffing and strategy. The Confrontation is designed by renowned game designer Reiner Knizia, and considered amongst his best works.&#10;&#10;WHAT'S NEW:&#10;Deluxe Confrontation gives the game a new and larger gameboard, larger sculpted plastic stands, and completely new artwork and graphic design.  The game includes 18 entirely new characters in addition to the classic characters found in the original. The new characters allow players to play an entirely new game, or mix the new and the old characters for an entirely different game experience.  4 new Special Cards are also included, for additional special actions.&#10;&#10;From the Box: The time has come for the final confrontation between Good and Evil in Middle Earth. Will the Hobbit Frodo and his companions bring the Ring to Mount Doom in Mordor? Or will they fall to the forces of Lord Sauron and lose Middle Earth to eternal darkness? Only one side can win!&#10;The Confrontation is a complete stand-alone game of strategy, bluffing, and adventure for two players.&#10;This deluxe edition of The Confrontation features stunning new artwork, a larger game board, four additional special game cards, and 18 beautifully sculpted character stand. In this edition you will not only be able to play the original classic game, but also an entirely new game variant with 18 new Lord of the Rings characters. Furthermore, players can enjoy an exciting draft game variant in which they may choose which of the 36 available characters to field.&#10;&#10;","['Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Secret Unit Deployment', 'Simultaneous Action Selection', 'Variable Player Powers']","['Adventure', 'Bluffing', 'Deduction', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']"
105134,Risk Legacy,"This description is spoiler free, containing nothing outside the initial rulebook for the game. Details on why this is important in the description.&#10;&#10;Risk Legacy represents what is if not a new, at least a rare concept to boardgaming: campaigning. At its core, the game, particularly at first, plays much like regular Risk with a few changes. Players control countries or regions on a map of the world, and through simple combat (with players rolling dice to determine who loses units in each battle) they try to eliminate all opponents from the game board or control a certain number of &quot;red stars&quot;, otherwise known as victory points (VPs).&#10;&#10;What's different is that Risk Legacy' changes over time based on the outcome of each game and the various choices made by players. In each game, players choose one of five factions; each faction has uniquely shaped pieces, and more importantly, different rules. At the start of the first game, each of these factions gains the ability to break one minor rule, such as the ability to move troops at any time during your turn, as opposed to only at the end.&#10;&#10;What makes this game unique is that when powers are chosen, players must choose one of their faction's two powers, affix that power's sticker to their faction card, then destroy the card that has the other rule on it &ndash; and by destroy, the rules mean what they say: &quot;If a card is DESTROYED, it is removed from the game permanently. Rip it up. Throw it in the trash.&quot; This key concept permeates through the game. Some things you do in a game will affect it temporarily, while others will affect it permanently. These changes may include boosting the resources of a country (for recruiting troops in lieu of the older &quot;match three symbols&quot; style of recruiting), adding bonuses or penalties to defending die rolls to countries, or adding permanent continent troop bonuses that may affect all players.&#10;&#10;The rule book itself is also designed to change as the game continues, with blocks of blank space on the pages to allow for rules additions or changes. Entire sections of rules will not take effect until later in the game. The game box contains different sealed packages and compartments, each with a written condition for opening. The rule book indicates that these contain the rule additions, additional faction powers, and other things that should not be discussed here for spoiler protection.&#10;&#10;The winner of each of the first 15 games receives a &quot;major bonus,&quot; such as founding a major city (which only he will be allowed to start on in future games), deleting a permanent modifier from the board, destroying a country card (preventing it from providing any resources towards purchasing troops in future games), changing a continent troop bonus, or naming a continent, which gives that player a troop bonus in future games. Players who did not win but were not eliminated are allowed to make minor changes to the world, such as founding a minor city or adding resources to a country.&#10;&#10;It should be noted that although cards are ripped up over the course of the game, there are so many cards added via the sealed packages, that the game does not suffer. Nor is this a &quot;disposable&quot; game, merely a customized one. The game can continue to change beyond the 15 game campaign, and even when it finally does stop changing, you still have a copy of Risk that is completely unique.&#10;&#10;Initial games take approximately 30-90 minutes to play, which includes a brief rules explanation and setup.&#10;&#10;","['Area Movement', 'Card Drafting', 'Dice Rolling', 'Legacy Game', 'Player Elimination', 'Variable Player Powers']","['Science Fiction', 'Wargame']"
251658,Sprawlopolis,"Jackhammers chattering, trucks beeping, engines roaring, the sounds of construction are everywhere. Sprawlopolis is growing and YOU are in charge of it all. The last team of planners couldn't cut it, so the city turned to your team, the best of the best. If anyone can turn this tiny town into a thriving civic center it's you.&#10;&#10;In Sprawlopolis, 1-4 players work together to build a new city from the ground up. Using only 18 cards and a variable scoring system, the game is never the same twice. Each turn, players will play 1 card from their hand to the growing city, trying to score as many points as possible. Players will have to communicate and plan without revealing their own cards in order to most efficiently develop large areas in each of the 4 zone types. Watch out though, the city hates paying for road maintenance so each road will cost you points in the end. When all cards have been placed, the game ends and players see if they have met dynamically generated minimum score for their game.  Can you meet the demands of the officials, work with your fellow planners and build the ultimate urban wonder?  It&rsquo;s time to find out!&#10;&#10;&mdash;description from the publisher&#10;&#10;&#10;Released in the June 2018 Board Game of the Month Club $20+ package.&#10;&#10;","['Card Drafting', 'Cooperative Game', 'Drafting', 'Layering', 'Solo / Solitaire Game', 'Tile Placement']","['Card Game', 'City Building', 'Territory Building']"
150658,Pandemic: The Cure,"Pandemic: The Cure, a dice-based version of the popular Pandemic board game, sets up in less than a minute and plays in 30 minutes. As in the board game, four diseases threaten the world and it's up to your team to save humanity. You and your team must keep the world's hotspots in check before they break out of control, while researching cures to the four plagues.&#10;&#10;Players roll dice each turn to determine the actions available to them. They can fly and sail between the six major population centers of the world, treat disease in their current region, collect samples for further study, and exchange knowledge to help them in their goal of discovering cures. Each player takes on a different role that has its own unique set of dice and abilities &mdash; and players must take advantage of their specializations if they are to have any hope of winning the game. The Dispatcher, for example, can spend dice to fly others around the board, while the Medic is particularly adept at treating disease. Players can roll their dice as often as they like, but the more times they re-roll for the perfect turn, the more likely the next epidemic will occur.&#10;&#10;At the end of each turn, new &quot;infection dice&quot; are rolled to determine the type and location of newly infected populations. If any region on the board is infected with more than three dice of a given color, an outbreak occurs, spreading disease into an adjacent region. If too many outbreaks take place, too many people get infected, or the rate of infection gets too high, all the players lose. If, however, the players can discover the cures to the four diseases, they all win and humanity is saved!&#10;&#10;Part of the Pandemic series.&#10;&#10;","['Cooperative Game', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Push Your Luck', 'Re-rolling and Locking', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']","['Dice', 'Environmental', 'Medical']"
25417,BattleLore,"This game is based upon Richard Borg's Command and Colors system. The world of BattleLore meshes history and fantasy together - putting players in command of an array of miniature troops on the battlefields of a Medieval Europe Uchronia at the outset of the Hundred Years War.&#10;&#10;Drawing on the strengths of Memoir '44, this Days of Wonder game takes the time-tested Command and Colors system to a new level and offers gamers of many backgrounds a chance to fight medieval battles with a dose of epic fantasy.&#10;&#10;In this fantastical re-imagining of the Hundred Years War, French and English armies are supplemented with Goblins and Dwarves mercenaries and even some creatures like the Giant Spider and the Earth Elemental! Just as important as the armies you have, though, are the Lore Masters you choose to aid you: Wizards, Clerics, Warriors and Rogues can all aid you with unique powers and spells in ways role-playing gamers will find familiar.&#10;&#10;","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Variable Player Powers']","['Fantasy', 'Medieval', 'Miniatures', 'Wargame']"
137408,Amerigo,"In Amerigo, the players help Amerigo Vespucci on his journey to discover new land. The players explore the islands of South America, secure trading routes, and build settlements.&#10;&#10;The actions available to players are determined through the use of a specialized cube tower, which has appeared in the Queen titles Im Zeichen des Kreuzes and Wallenstein. At the start of the game, this tower is seeded with action cubes, which come in seven colors, with each color matching a particular type of action. During the game players will drop additional action cubes into the tower &ndash; but some of these cubes might get stuck in the floors of the tower while other cubes already in the tower are knocked free. Thus, players need to play both tactically &ndash; taking advantage of the actions currently available in the best way possible &ndash; and strategically &ndash; using their knowledge of which actions do what to play well over the course of the game.&#10;&#10;The game board is composed of nine, twelve or sixteen tiles, depending on the number of players. Players sail their ships through the landscape created for this game, landing on islands to plan and build settlements, which then supply resources and allow the player to earn victory points. Players might want to invest in cannons to protect themselves from pirates roaming the waters or acquire progress tokens to gain special advantages.&#10;&#10;","['Action Points', 'Cube Tower', 'Grid Movement', 'Modular Board', 'Tile Placement']","['Nautical', 'Renaissance']"
372,Schotten Totten,"In Schotten Totten, nine boundary stones lie between you and your opponent.  In front of each, you build poker-like formations of three cards on a side.  Whoever plays the higher-ranking formation wins the stone.  And in a unique twist, you may use your powers of logic to claim a stone even before your opponent has played all three of his cards, by demonstrating that the stone is impossible for him to win.  Successfully claim five stones, or any three adjacent stones, and you win the game.&#10;&#10;In 2000 GMT published a rethemed version as Battle Line which includes an extra 10 &quot;tactics&quot; cards that modify the standard game play, and with cards that run from 1 to 10 (instead of 1 to 9).&#10;&#10;The 2004 Edition of Schottentotten has these &quot;tactics&quot; cards too.&#10;Schotten-Totten FAQ.&#10;&#10;","['Hand Management', 'Set Collection']",['Card Game']
